country,cntry,imptrad,ipgdtim,basinc,Rel-Nonrel,Nonrel-Rel,a_div_rel,a_div_nonrel
19300038.0,DE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
19300044.0,DE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
19300045.0,DE,6.0,1.0,3.0,0.8571428571428571,0.14285714285714285,0.28571428571428564,0.0476190476190476
19300047.0,DE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
19300049.0,DE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600005.0,EE,3.0,2.0,4.0,0.6,0.4,0.6,0.4
551600006.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600009.0,EE,4.0,3.0,1.0,0.5714285714285714,0.42857142857142855,-0.5714285714285714,-0.42857142857142855
551600010.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600012.0,EE,4.0,5.0,3.0,0.4444444444444444,0.5555555555555556,0.1481481481481481,0.18518518518518515
551600015.0,EE,5.0,1.0,3.0,0.8333333333333334,0.16666666666666666,0.27777777777777773,0.05555555555555554
551600016.0,EE,6.0,5.0,2.0,0.5454545454545454,0.45454545454545453,-0.18181818181818182,-0.15151515151515152
551600017.0,EE,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600018.0,EE,2.0,6.0,4.0,0.25,0.75,0.25,0.75
551600019.0,EE,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
551600020.0,EE,5.0,3.0,2.0,0.625,0.375,-0.20833333333333337,-0.125
551600021.0,EE,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600022.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600024.0,EE,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
551600026.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600027.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600028.0,EE,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
551600029.0,EE,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600030.0,EE,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600031.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600033.0,EE,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
551600036.0,EE,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600037.0,EE,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
551600038.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600039.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600040.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600041.0,EE,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600044.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600046.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600047.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600049.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600050.0,EE,2.0,1.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
551600051.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600053.0,EE,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600056.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600059.0,EE,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600060.0,EE,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
551600063.0,EE,6.0,3.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600065.0,EE,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
551600066.0,EE,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600067.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600068.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600070.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600071.0,EE,6.0,2.0,2.0,0.75,0.25,-0.25,-0.08333333333333334
551600073.0,EE,5.0,3.0,4.0,0.625,0.375,0.625,0.375
551600074.0,EE,2.0,5.0,1.0,0.2857142857142857,0.7142857142857143,-0.2857142857142857,-0.7142857142857143
551600076.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600077.0,EE,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600078.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600080.0,EE,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600081.0,EE,2.0,5.0,3.0,0.2857142857142857,0.7142857142857143,0.0952380952380952,0.23809523809523805
551600082.0,EE,2.0,5.0,4.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143
551600083.0,EE,2.0,2.0,4.0,0.5,0.5,0.5,0.5
551600084.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600085.0,EE,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
551600086.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600092.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600093.0,EE,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600094.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600095.0,EE,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600098.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600099.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600100.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600102.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600103.0,EE,4.0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
551600105.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600106.0,EE,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
551600110.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600111.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600112.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600115.0,EE,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600116.0,EE,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600118.0,EE,5.0,4.0,3.0,0.5555555555555556,0.4444444444444444,0.18518518518518515,0.1481481481481481
551600119.0,EE,3.0,5.0,3.0,0.375,0.625,0.12499999999999997,0.2083333333333333
551600120.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600123.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600124.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600125.0,EE,2.0,5.0,3.0,0.2857142857142857,0.7142857142857143,0.0952380952380952,0.23809523809523805
551600126.0,EE,5.0,2.0,4.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
551600127.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600129.0,EE,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
551600130.0,EE,5.0,3.0,2.0,0.625,0.375,-0.20833333333333337,-0.125
551600136.0,EE,4.0,5.0,2.0,0.4444444444444444,0.5555555555555556,-0.14814814814814817,-0.1851851851851852
551600137.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600138.0,EE,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600139.0,EE,2.0,5.0,3.0,0.2857142857142857,0.7142857142857143,0.0952380952380952,0.23809523809523805
551600140.0,EE,4.0,4.0,1.0,0.5,0.5,-0.5,-0.5
551600141.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600143.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600144.0,EE,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600145.0,EE,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600146.0,EE,6.0,5.0,3.0,0.5454545454545454,0.45454545454545453,0.18181818181818177,0.15151515151515146
551600147.0,EE,4.0,2.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
551600149.0,EE,2.0,5.0,3.0,0.2857142857142857,0.7142857142857143,0.0952380952380952,0.23809523809523805
551600151.0,EE,5.0,2.0,1.0,0.7142857142857143,0.2857142857142857,-0.7142857142857143,-0.2857142857142857
551600153.0,EE,3.0,5.0,2.0,0.375,0.625,-0.125,-0.20833333333333337
551600154.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600155.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600156.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600159.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600161.0,EE,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
551600162.0,EE,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
551600163.0,EE,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
551600164.0,EE,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600165.0,EE,5.0,3.0,2.0,0.625,0.375,-0.20833333333333337,-0.125
551600166.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600168.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600169.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600170.0,EE,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
551600172.0,EE,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
551600173.0,EE,6.0,3.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
551600174.0,EE,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600176.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600177.0,EE,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
551600180.0,EE,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
551600181.0,EE,2.0,5.0,3.0,0.2857142857142857,0.7142857142857143,0.0952380952380952,0.23809523809523805
551600182.0,EE,2.0,5.0,1.0,0.2857142857142857,0.7142857142857143,-0.2857142857142857,-0.7142857142857143
551600184.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600188.0,EE,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
551600189.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600190.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600192.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600195.0,EE,6.0,1.0,3.0,0.8571428571428571,0.14285714285714285,0.28571428571428564,0.0476190476190476
551600196.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600197.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600198.0,EE,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
551600199.0,EE,3.0,6.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600200.0,EE,2.0,6.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
551600202.0,EE,4.0,5.0,3.0,0.4444444444444444,0.5555555555555556,0.1481481481481481,0.18518518518518515
551600203.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600204.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600207.0,EE,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
551600208.0,EE,6.0,4.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600209.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600210.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600213.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600214.0,EE,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
551600215.0,EE,1.0,5.0,2.0,0.16666666666666666,0.8333333333333334,-0.05555555555555556,-0.27777777777777785
551600216.0,EE,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600221.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600222.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600223.0,EE,5.0,5.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600224.0,EE,3.0,5.0,3.0,0.375,0.625,0.12499999999999997,0.2083333333333333
551600225.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600226.0,EE,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600227.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600228.0,EE,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600229.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600231.0,EE,5.0,5.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600232.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600234.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600235.0,EE,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
551600236.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600237.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600239.0,EE,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
551600240.0,EE,5.0,6.0,3.0,0.45454545454545453,0.5454545454545454,0.15151515151515146,0.18181818181818177
551600243.0,EE,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600244.0,EE,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600245.0,EE,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
551600246.0,EE,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
551600247.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600249.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600250.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600251.0,EE,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600255.0,EE,5.0,1.0,3.0,0.8333333333333334,0.16666666666666666,0.27777777777777773,0.05555555555555554
551600256.0,EE,4.0,5.0,2.0,0.4444444444444444,0.5555555555555556,-0.14814814814814817,-0.1851851851851852
551600259.0,EE,5.0,5.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600260.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600261.0,EE,6.0,3.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
551600264.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600265.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600266.0,EE,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600268.0,EE,5.0,4.0,2.0,0.5555555555555556,0.4444444444444444,-0.1851851851851852,-0.14814814814814817
551600269.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600270.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600271.0,EE,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
551600272.0,EE,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
551600273.0,EE,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
551600274.0,EE,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
551600275.0,EE,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
551600277.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600282.0,EE,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
551600283.0,EE,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
551600285.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600286.0,EE,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
551600287.0,EE,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
551600289.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600292.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600293.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600298.0,EE,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
551600299.0,EE,3.0,5.0,3.0,0.375,0.625,0.12499999999999997,0.2083333333333333
551600300.0,EE,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600305.0,EE,4.0,4.0,1.0,0.5,0.5,-0.5,-0.5
551600307.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600309.0,EE,5.0,4.0,3.0,0.5555555555555556,0.4444444444444444,0.18518518518518515,0.1481481481481481
551600313.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600314.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600315.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600317.0,EE,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
551600318.0,EE,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600319.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600320.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600321.0,EE,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600322.0,EE,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
551600323.0,EE,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
551600324.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600325.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600326.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600328.0,EE,5.0,4.0,3.0,0.5555555555555556,0.4444444444444444,0.18518518518518515,0.1481481481481481
551600330.0,EE,1.0,1.0,4.0,0.5,0.5,0.5,0.5
551600333.0,EE,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
551600334.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600335.0,EE,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
551600336.0,EE,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
551600337.0,EE,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600342.0,EE,5.0,4.0,2.0,0.5555555555555556,0.4444444444444444,-0.1851851851851852,-0.14814814814814817
551600344.0,EE,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
551600345.0,EE,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600346.0,EE,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600347.0,EE,5.0,4.0,2.0,0.5555555555555556,0.4444444444444444,-0.1851851851851852,-0.14814814814814817
551600348.0,EE,4.0,5.0,2.0,0.4444444444444444,0.5555555555555556,-0.14814814814814817,-0.1851851851851852
551600349.0,EE,4.0,5.0,2.0,0.4444444444444444,0.5555555555555556,-0.14814814814814817,-0.1851851851851852
551600350.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600352.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600353.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600354.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600356.0,EE,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600357.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600360.0,EE,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600361.0,EE,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
551600363.0,EE,6.0,5.0,3.0,0.5454545454545454,0.45454545454545453,0.18181818181818177,0.15151515151515146
551600364.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600365.0,EE,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
551600366.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600368.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600369.0,EE,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600370.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600371.0,EE,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
551600373.0,EE,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
551600374.0,EE,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
551600375.0,EE,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600376.0,EE,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
551600377.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600378.0,EE,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600379.0,EE,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
551600380.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600382.0,EE,4.0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
551600384.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600385.0,EE,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
551600386.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600387.0,EE,6.0,4.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600389.0,EE,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
551600390.0,EE,6.0,3.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600392.0,EE,6.0,3.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
551600393.0,EE,4.0,5.0,3.0,0.4444444444444444,0.5555555555555556,0.1481481481481481,0.18518518518518515
551600394.0,EE,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
551600396.0,EE,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
551600397.0,EE,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
551600399.0,EE,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
551600400.0,EE,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
551600402.0,EE,6.0,2.0,2.0,0.75,0.25,-0.25,-0.08333333333333334
551600403.0,EE,3.0,5.0,3.0,0.375,0.625,0.12499999999999997,0.2083333333333333
551600404.0,EE,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
551600405.0,EE,5.0,5.0,1.0,0.5,0.5,-0.5,-0.5
551600406.0,EE,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
551600407.0,EE,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
