"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","smdfslv"
"ESS8e02_3",8,"2.3","23.11.2023",2888,"CH",1,1.0322536,0.46493992,0.4799359,3
"ESS8e02_3",8,"2.3","23.11.2023",2890,"CH",1,1.0013424,0.46493992,0.46556407,2
"ESS8e02_3",8,"2.3","23.11.2023",2892,"CH",1,0.89009076,0.46493992,0.41383874,2
"ESS8e02_3",8,"2.3","23.11.2023",2893,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",2896,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",2897,"CH",1,0.9733675,0.46493992,0.4525574,2
"ESS8e02_3",8,"2.3","23.11.2023",2899,"CH",1,0.9794784,0.46493992,0.45539862,2
"ESS8e02_3",8,"2.3","23.11.2023",2902,"CH",1,1.1601164,0.46493992,0.5393844,3
"ESS8e02_3",8,"2.3","23.11.2023",2903,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",2904,"CH",1,1.1732439,0.46493992,0.54548794,2
"ESS8e02_3",8,"2.3","23.11.2023",2905,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",2908,"CH",1,0.8660119,0.46493992,0.4026435,2
"ESS8e02_3",8,"2.3","23.11.2023",2910,"CH",1,1.1860121,0.46493992,0.5514244,3
"ESS8e02_3",8,"2.3","23.11.2023",2915,"CH",1,1.1528782,0.46493992,0.5360191,4
"ESS8e02_3",8,"2.3","23.11.2023",2916,"CH",1,1.0335081,0.46493992,0.48051915,3
"ESS8e02_3",8,"2.3","23.11.2023",2917,"CH",1,0.9733675,0.46493992,0.4525574,4
"ESS8e02_3",8,"2.3","23.11.2023",2918,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",2921,"CH",1,0.9660356,0.46493992,0.4491485,2
"ESS8e02_3",8,"2.3","23.11.2023",2922,"CH",1,0.89009076,0.46493992,0.41383874,2
"ESS8e02_3",8,"2.3","23.11.2023",2923,"CH",1,1.1404665,0.46493992,0.5302484,3
"ESS8e02_3",8,"2.3","23.11.2023",2925,"CH",1,1.0013424,0.46493992,0.46556407,3
"ESS8e02_3",8,"2.3","23.11.2023",2926,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",2927,"CH",1,1.0223814,0.46493992,0.47534594,3
"ESS8e02_3",8,"2.3","23.11.2023",2929,"CH",1,0.89009076,0.46493992,0.41383874,1
"ESS8e02_3",8,"2.3","23.11.2023",2931,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",2932,"CH",1,1.0097146,0.46493992,0.46945664,2
"ESS8e02_3",8,"2.3","23.11.2023",2933,"CH",1,1.1860121,0.46493992,0.5514244,1
"ESS8e02_3",8,"2.3","23.11.2023",2936,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",2937,"CH",1,1.1732439,0.46493992,0.54548794,3
"ESS8e02_3",8,"2.3","23.11.2023",2940,"CH",1,1.1601164,0.46493992,0.5393844,3
"ESS8e02_3",8,"2.3","23.11.2023",2941,"CH",1,0.9240708,0.46493992,0.4296374,3
"ESS8e02_3",8,"2.3","23.11.2023",2943,"CH",1,0.8725843,0.46493992,0.40569928,3
"ESS8e02_3",8,"2.3","23.11.2023",2944,"CH",1,1.0013424,0.46493992,0.46556407,2
"ESS8e02_3",8,"2.3","23.11.2023",2946,"CH",1,0.9660356,0.46493992,0.4491485,2
"ESS8e02_3",8,"2.3","23.11.2023",2948,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",2950,"CH",1,1.0097146,0.46493992,0.46945664,2
"ESS8e02_3",8,"2.3","23.11.2023",2951,"CH",1,1.1601164,0.46493992,0.5393844,4
"ESS8e02_3",8,"2.3","23.11.2023",2953,"CH",1,0.78312695,0.46493992,0.36410698,2
"ESS8e02_3",8,"2.3","23.11.2023",2956,"CH",1,1.0013424,0.46493992,0.46556407,3
"ESS8e02_3",8,"2.3","23.11.2023",2960,"CH",1,0.89009076,0.46493992,0.41383874,1
"ESS8e02_3",8,"2.3","23.11.2023",2963,"CH",1,1.0097146,0.46493992,0.46945664,3
"ESS8e02_3",8,"2.3","23.11.2023",2965,"CH",1,1.1732439,0.46493992,0.54548794,2
"ESS8e02_3",8,"2.3","23.11.2023",2967,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",2968,"CH",1,1.1732439,0.46493992,0.54548794,1
"ESS8e02_3",8,"2.3","23.11.2023",2970,"CH",1,0.8660119,0.46493992,0.4026435,4
"ESS8e02_3",8,"2.3","23.11.2023",2973,"CH",1,0.8725843,0.46493992,0.40569928,2
"ESS8e02_3",8,"2.3","23.11.2023",2975,"CH",1,1.0097146,0.46493992,0.46945664,4
"ESS8e02_3",8,"2.3","23.11.2023",2976,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",2977,"CH",1,0.89952046,0.46493992,0.41822296,3
"ESS8e02_3",8,"2.3","23.11.2023",2980,"CH",1,0.78312695,0.46493992,0.36410698,3
"ESS8e02_3",8,"2.3","23.11.2023",2982,"CH",1,0.8997774,0.46493992,0.41834244,4
"ESS8e02_3",8,"2.3","23.11.2023",2983,"CH",1,0.8997774,0.46493992,0.41834244,1
"ESS8e02_3",8,"2.3","23.11.2023",2986,"CH",1,1.0322536,0.46493992,0.4799359,2
"ESS8e02_3",8,"2.3","23.11.2023",2991,"CH",1,0.9733675,0.46493992,0.4525574,4
"ESS8e02_3",8,"2.3","23.11.2023",2993,"CH",1,1.0223814,0.46493992,0.47534594,5
"ESS8e02_3",8,"2.3","23.11.2023",2995,"CH",1,0.7596765,0.46493992,0.35320395,2
"ESS8e02_3",8,"2.3","23.11.2023",2996,"CH",1,1.0322536,0.46493992,0.4799359,2
"ESS8e02_3",8,"2.3","23.11.2023",2997,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",2998,"CH",1,1.0034146,0.46493992,0.46652752,1
"ESS8e02_3",8,"2.3","23.11.2023",3003,"CH",1,1.0335081,0.46493992,0.48051915,3
"ESS8e02_3",8,"2.3","23.11.2023",3005,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3006,"CH",1,0.959826,0.46493992,0.44626144,2
"ESS8e02_3",8,"2.3","23.11.2023",3007,"CH",1,1.0013424,0.46493992,0.46556407,2
"ESS8e02_3",8,"2.3","23.11.2023",3008,"CH",1,1.1476266,0.46493992,0.53357744,1
"ESS8e02_3",8,"2.3","23.11.2023",3009,"CH",1,1.1528782,0.46493992,0.5360191,1
"ESS8e02_3",8,"2.3","23.11.2023",3011,"CH",1,0.8660119,0.46493992,0.4026435,3
"ESS8e02_3",8,"2.3","23.11.2023",3012,"CH",1,0.78312695,0.46493992,0.36410698,2
"ESS8e02_3",8,"2.3","23.11.2023",3013,"CH",1,1.1732439,0.46493992,0.54548794,2
"ESS8e02_3",8,"2.3","23.11.2023",3015,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3018,"CH",1,1.1404665,0.46493992,0.5302484,2
"ESS8e02_3",8,"2.3","23.11.2023",3019,"CH",1,1.0909243,0.46493992,0.50721425,2
"ESS8e02_3",8,"2.3","23.11.2023",3021,"CH",1,0.959826,0.46493992,0.44626144,4
"ESS8e02_3",8,"2.3","23.11.2023",3024,"CH",1,0.9240708,0.46493992,0.4296374,2
"ESS8e02_3",8,"2.3","23.11.2023",3025,"CH",1,1.0335081,0.46493992,0.48051915,1
"ESS8e02_3",8,"2.3","23.11.2023",3026,"CH",1,0.89952046,0.46493992,0.41822296,4
"ESS8e02_3",8,"2.3","23.11.2023",3027,"CH",1,1.1860121,0.46493992,0.5514244,2
"ESS8e02_3",8,"2.3","23.11.2023",3029,"CH",1,0.8725843,0.46493992,0.40569928,2
"ESS8e02_3",8,"2.3","23.11.2023",3031,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3034,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3037,"CH",1,1.1528782,0.46493992,0.5360191,2
"ESS8e02_3",8,"2.3","23.11.2023",3038,"CH",1,1.210717,0.46493992,0.5629107,2
"ESS8e02_3",8,"2.3","23.11.2023",3039,"CH",1,0.75395447,0.46493992,0.35054353,2
"ESS8e02_3",8,"2.3","23.11.2023",3041,"CH",1,1.1404665,0.46493992,0.5302484,8
"ESS8e02_3",8,"2.3","23.11.2023",3042,"CH",1,1.0013424,0.46493992,0.46556407,2
"ESS8e02_3",8,"2.3","23.11.2023",3046,"CH",1,1.1601164,0.46493992,0.5393844,1
"ESS8e02_3",8,"2.3","23.11.2023",3050,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3053,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3055,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3057,"CH",1,0.89952046,0.46493992,0.41822296,1
"ESS8e02_3",8,"2.3","23.11.2023",3059,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3060,"CH",1,1.1860121,0.46493992,0.5514244,1
"ESS8e02_3",8,"2.3","23.11.2023",3061,"CH",1,0.8725843,0.46493992,0.40569928,4
"ESS8e02_3",8,"2.3","23.11.2023",3062,"CH",1,1.0322536,0.46493992,0.4799359,2
"ESS8e02_3",8,"2.3","23.11.2023",3064,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3065,"CH",1,1.0097146,0.46493992,0.46945664,3
"ESS8e02_3",8,"2.3","23.11.2023",3066,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3068,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3070,"CH",1,0.9733675,0.46493992,0.4525574,4
"ESS8e02_3",8,"2.3","23.11.2023",3071,"CH",1,1.0223814,0.46493992,0.47534594,3
"ESS8e02_3",8,"2.3","23.11.2023",3072,"CH",1,1.0322536,0.46493992,0.4799359,2
"ESS8e02_3",8,"2.3","23.11.2023",3073,"CH",1,0.75395447,0.46493992,0.35054353,1
"ESS8e02_3",8,"2.3","23.11.2023",3074,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3075,"CH",1,1.1732439,0.46493992,0.54548794,2
"ESS8e02_3",8,"2.3","23.11.2023",3076,"CH",1,1.1601164,0.46493992,0.5393844,3
"ESS8e02_3",8,"2.3","23.11.2023",3077,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3078,"CH",1,0.959826,0.46493992,0.44626144,2
"ESS8e02_3",8,"2.3","23.11.2023",3081,"CH",1,0.8660119,0.46493992,0.4026435,2
"ESS8e02_3",8,"2.3","23.11.2023",3082,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3087,"CH",1,1.1404665,0.46493992,0.5302484,2
"ESS8e02_3",8,"2.3","23.11.2023",3090,"CH",1,1.1860121,0.46493992,0.5514244,4
"ESS8e02_3",8,"2.3","23.11.2023",3091,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3092,"CH",1,1.0322536,0.46493992,0.4799359,3
"ESS8e02_3",8,"2.3","23.11.2023",3093,"CH",1,1.1528782,0.46493992,0.5360191,1
"ESS8e02_3",8,"2.3","23.11.2023",3094,"CH",1,0.89952046,0.46493992,0.41822296,4
"ESS8e02_3",8,"2.3","23.11.2023",3095,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3096,"CH",1,0.9733675,0.46493992,0.4525574,4
"ESS8e02_3",8,"2.3","23.11.2023",3099,"CH",1,0.99380004,0.46493992,0.46205732,2
"ESS8e02_3",8,"2.3","23.11.2023",3101,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3102,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3103,"CH",1,1.1601164,0.46493992,0.5393844,2
"ESS8e02_3",8,"2.3","23.11.2023",3108,"CH",1,1.1601164,0.46493992,0.5393844,2
"ESS8e02_3",8,"2.3","23.11.2023",3109,"CH",1,1.1732439,0.46493992,0.54548794,3
"ESS8e02_3",8,"2.3","23.11.2023",3110,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",3111,"CH",1,1.1732439,0.46493992,0.54548794,3
"ESS8e02_3",8,"2.3","23.11.2023",3113,"CH",1,0.9310836,0.46493992,0.43289796,2
"ESS8e02_3",8,"2.3","23.11.2023",3114,"CH",1,1.0335081,0.46493992,0.48051915,5
"ESS8e02_3",8,"2.3","23.11.2023",3116,"CH",1,0.8660119,0.46493992,0.4026435,1
"ESS8e02_3",8,"2.3","23.11.2023",3117,"CH",1,1.1732439,0.46493992,0.54548794,2
"ESS8e02_3",8,"2.3","23.11.2023",3120,"CH",1,1.0322536,0.46493992,0.4799359,2
"ESS8e02_3",8,"2.3","23.11.2023",3122,"CH",1,1.1601164,0.46493992,0.5393844,3
"ESS8e02_3",8,"2.3","23.11.2023",3123,"CH",1,0.8660119,0.46493992,0.4026435,4
"ESS8e02_3",8,"2.3","23.11.2023",3125,"CH",1,0.9721009,0.46493992,0.45196852,3
"ESS8e02_3",8,"2.3","23.11.2023",3128,"CH",1,0.89952046,0.46493992,0.41822296,3
"ESS8e02_3",8,"2.3","23.11.2023",3130,"CH",1,1.1404665,0.46493992,0.5302484,2
"ESS8e02_3",8,"2.3","23.11.2023",3131,"CH",1,1.1476266,0.46493992,0.53357744,3
"ESS8e02_3",8,"2.3","23.11.2023",3132,"CH",1,1.0034146,0.46493992,0.46652752,3
"ESS8e02_3",8,"2.3","23.11.2023",3136,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3137,"CH",1,0.8660119,0.46493992,0.4026435,2
"ESS8e02_3",8,"2.3","23.11.2023",3139,"CH",1,1.1860121,0.46493992,0.5514244,3
"ESS8e02_3",8,"2.3","23.11.2023",3141,"CH",1,0.75395447,0.46493992,0.35054353,2
"ESS8e02_3",8,"2.3","23.11.2023",3143,"CH",1,0.8660119,0.46493992,0.4026435,4
"ESS8e02_3",8,"2.3","23.11.2023",3146,"CH",1,0.78312695,0.46493992,0.36410698,8
"ESS8e02_3",8,"2.3","23.11.2023",3151,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",3152,"CH",1,0.9733675,0.46493992,0.4525574,2
"ESS8e02_3",8,"2.3","23.11.2023",3153,"CH",1,0.9660356,0.46493992,0.4491485,2
"ESS8e02_3",8,"2.3","23.11.2023",3154,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3156,"CH",1,0.9721009,0.46493992,0.45196852,3
"ESS8e02_3",8,"2.3","23.11.2023",3159,"CH",1,1.1601164,0.46493992,0.5393844,3
"ESS8e02_3",8,"2.3","23.11.2023",3169,"CH",1,1.1404665,0.46493992,0.5302484,2
"ESS8e02_3",8,"2.3","23.11.2023",3170,"CH",1,0.8660119,0.46493992,0.4026435,3
"ESS8e02_3",8,"2.3","23.11.2023",3172,"CH",1,1.0335081,0.46493992,0.48051915,3
"ESS8e02_3",8,"2.3","23.11.2023",3177,"CH",1,1.0013424,0.46493992,0.46556407,4
"ESS8e02_3",8,"2.3","23.11.2023",3186,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3188,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3194,"CH",1,1.0223814,0.46493992,0.47534594,4
"ESS8e02_3",8,"2.3","23.11.2023",3195,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3196,"CH",1,1.0223814,0.46493992,0.47534594,4
"ESS8e02_3",8,"2.3","23.11.2023",3197,"CH",1,1.0322536,0.46493992,0.4799359,4
"ESS8e02_3",8,"2.3","23.11.2023",3198,"CH",1,1.1476266,0.46493992,0.53357744,3
"ESS8e02_3",8,"2.3","23.11.2023",3202,"CH",1,1.1601164,0.46493992,0.5393844,2
"ESS8e02_3",8,"2.3","23.11.2023",3203,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3205,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3209,"CH",1,0.9721009,0.46493992,0.45196852,1
"ESS8e02_3",8,"2.3","23.11.2023",3213,"CH",1,1.1528782,0.46493992,0.5360191,3
"ESS8e02_3",8,"2.3","23.11.2023",3214,"CH",1,0.9660356,0.46493992,0.4491485,2
"ESS8e02_3",8,"2.3","23.11.2023",3216,"CH",1,0.9721009,0.46493992,0.45196852,1
"ESS8e02_3",8,"2.3","23.11.2023",3220,"CH",1,0.9721009,0.46493992,0.45196852,8
"ESS8e02_3",8,"2.3","23.11.2023",3221,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",3224,"CH",1,1.0322536,0.46493992,0.4799359,3
"ESS8e02_3",8,"2.3","23.11.2023",3227,"CH",1,1.1860121,0.46493992,0.5514244,3
"ESS8e02_3",8,"2.3","23.11.2023",3228,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3230,"CH",1,1.0335081,0.46493992,0.48051915,1
"ESS8e02_3",8,"2.3","23.11.2023",3231,"CH",1,0.89952046,0.46493992,0.41822296,8
"ESS8e02_3",8,"2.3","23.11.2023",3235,"CH",1,0.959826,0.46493992,0.44626144,2
"ESS8e02_3",8,"2.3","23.11.2023",3236,"CH",1,1.0223814,0.46493992,0.47534594,3
"ESS8e02_3",8,"2.3","23.11.2023",3240,"CH",1,1.0223814,0.46493992,0.47534594,1
"ESS8e02_3",8,"2.3","23.11.2023",3243,"CH",1,1.0322536,0.46493992,0.4799359,4
"ESS8e02_3",8,"2.3","23.11.2023",3244,"CH",1,1.1476266,0.46493992,0.53357744,1
"ESS8e02_3",8,"2.3","23.11.2023",3245,"CH",1,1.0322536,0.46493992,0.4799359,1
"ESS8e02_3",8,"2.3","23.11.2023",3248,"CH",1,1.0335081,0.46493992,0.48051915,4
"ESS8e02_3",8,"2.3","23.11.2023",3249,"CH",1,1.1476266,0.46493992,0.53357744,3
"ESS8e02_3",8,"2.3","23.11.2023",3251,"CH",1,1.1601164,0.46493992,0.5393844,2
"ESS8e02_3",8,"2.3","23.11.2023",3257,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3262,"CH",1,0.99380004,0.46493992,0.46205732,3
"ESS8e02_3",8,"2.3","23.11.2023",3263,"CH",1,1.1476266,0.46493992,0.53357744,3
"ESS8e02_3",8,"2.3","23.11.2023",3265,"CH",1,1.0223814,0.46493992,0.47534594,4
"ESS8e02_3",8,"2.3","23.11.2023",3266,"CH",1,1.1404665,0.46493992,0.5302484,2
"ESS8e02_3",8,"2.3","23.11.2023",3269,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3274,"CH",1,1.1528782,0.46493992,0.5360191,3
"ESS8e02_3",8,"2.3","23.11.2023",3277,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",3281,"CH",1,1.0909243,0.46493992,0.50721425,2
"ESS8e02_3",8,"2.3","23.11.2023",3285,"CH",1,1.0335081,0.46493992,0.48051915,3
"ESS8e02_3",8,"2.3","23.11.2023",3286,"CH",1,0.99380004,0.46493992,0.46205732,4
"ESS8e02_3",8,"2.3","23.11.2023",3288,"CH",1,0.8725843,0.46493992,0.40569928,2
"ESS8e02_3",8,"2.3","23.11.2023",3290,"CH",1,1.1860121,0.46493992,0.5514244,2
"ESS8e02_3",8,"2.3","23.11.2023",3292,"CH",1,1.0335081,0.46493992,0.48051915,4
"ESS8e02_3",8,"2.3","23.11.2023",3295,"CH",1,1.1860121,0.46493992,0.5514244,2
"ESS8e02_3",8,"2.3","23.11.2023",3301,"CH",1,1.0322536,0.46493992,0.4799359,4
"ESS8e02_3",8,"2.3","23.11.2023",3308,"CH",1,1.1528782,0.46493992,0.5360191,3
"ESS8e02_3",8,"2.3","23.11.2023",3311,"CH",1,1.1476266,0.46493992,0.53357744,4
"ESS8e02_3",8,"2.3","23.11.2023",3312,"CH",1,0.8725843,0.46493992,0.40569928,2
"ESS8e02_3",8,"2.3","23.11.2023",3314,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3316,"CH",1,0.8660119,0.46493992,0.4026435,2
"ESS8e02_3",8,"2.3","23.11.2023",3318,"CH",1,1.0034146,0.46493992,0.46652752,4
"ESS8e02_3",8,"2.3","23.11.2023",3322,"CH",1,1.0034146,0.46493992,0.46652752,4
"ESS8e02_3",8,"2.3","23.11.2023",3323,"CH",1,0.89952046,0.46493992,0.41822296,3
"ESS8e02_3",8,"2.3","23.11.2023",3325,"CH",1,1.1476266,0.46493992,0.53357744,1
"ESS8e02_3",8,"2.3","23.11.2023",3326,"CH",1,1.0013424,0.46493992,0.46556407,3
"ESS8e02_3",8,"2.3","23.11.2023",3331,"CH",1,0.7596765,0.46493992,0.35320395,4
"ESS8e02_3",8,"2.3","23.11.2023",3334,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3336,"CH",1,0.9721009,0.46493992,0.45196852,4
"ESS8e02_3",8,"2.3","23.11.2023",3338,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3342,"CH",1,1.1601164,0.46493992,0.5393844,2
"ESS8e02_3",8,"2.3","23.11.2023",3345,"CH",1,1.1476266,0.46493992,0.53357744,8
"ESS8e02_3",8,"2.3","23.11.2023",3346,"CH",1,0.78312695,0.46493992,0.36410698,4
"ESS8e02_3",8,"2.3","23.11.2023",3350,"CH",1,0.89952046,0.46493992,0.41822296,3
"ESS8e02_3",8,"2.3","23.11.2023",3352,"CH",1,1.1860121,0.46493992,0.5514244,2
"ESS8e02_3",8,"2.3","23.11.2023",3353,"CH",1,1.0223814,0.46493992,0.47534594,3
"ESS8e02_3",8,"2.3","23.11.2023",3355,"CH",1,1.1860121,0.46493992,0.5514244,2
"ESS8e02_3",8,"2.3","23.11.2023",3360,"CH",1,1.1860121,0.46493992,0.5514244,2
"ESS8e02_3",8,"2.3","23.11.2023",3364,"CH",1,1.1476266,0.46493992,0.53357744,3
"ESS8e02_3",8,"2.3","23.11.2023",3368,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3369,"CH",1,1.0335081,0.46493992,0.48051915,3
"ESS8e02_3",8,"2.3","23.11.2023",3370,"CH",1,0.89009076,0.46493992,0.41383874,1
"ESS8e02_3",8,"2.3","23.11.2023",3371,"CH",1,1.1476266,0.46493992,0.53357744,4
"ESS8e02_3",8,"2.3","23.11.2023",3373,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3374,"CH",1,1.1732439,0.46493992,0.54548794,1
"ESS8e02_3",8,"2.3","23.11.2023",3381,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3385,"CH",1,0.89952046,0.46493992,0.41822296,3
"ESS8e02_3",8,"2.3","23.11.2023",3386,"CH",1,0.89952046,0.46493992,0.41822296,2
"ESS8e02_3",8,"2.3","23.11.2023",3387,"CH",1,1.0322536,0.46493992,0.4799359,2
"ESS8e02_3",8,"2.3","23.11.2023",3388,"CH",1,1.1528782,0.46493992,0.5360191,2
"ESS8e02_3",8,"2.3","23.11.2023",3390,"CH",1,1.1476266,0.46493992,0.53357744,2
"ESS8e02_3",8,"2.3","23.11.2023",3400,"CH",1,1.1476266,0.46493992,0.53357744,1
"ESS8e02_3",8,"2.3","23.11.2023",3401,"CH",1,0.9721009,0.46493992,0.45196852,4
"ESS8e02_3",8,"2.3","23.11.2023",3402,"CH",1,0.89952046,0.46493992,0.41822296,4
"ESS8e02_3",8,"2.3","23.11.2023",3404,"CH",1,1.302076,0.46493992,0.6053871,2
"ESS8e02_3",8,"2.3","23.11.2023",3405,"CH",1,1.1601164,0.46493992,0.5393844,3
"ESS8e02_3",8,"2.3","23.11.2023",3406,"CH",1,0.8725843,0.46493992,0.40569928,3
"ESS8e02_3",8,"2.3","23.11.2023",3407,"CH",1,1.0223814,0.46493992,0.47534594,2
"ESS8e02_3",8,"2.3","23.11.2023",3410,"CH",1,1.0223814,0.46493992,0.47534594,4
"ESS8e02_3",8,"2.3","23.11.2023",3418,"CH",1,1.0322536,0.46493992,0.4799359,1
"ESS8e02_3",8,"2.3","23.11.2023",3419,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3420,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3422,"CH",1,0.99380004,0.46493992,0.46205732,8
"ESS8e02_3",8,"2.3","23.11.2023",3424,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3429,"CH",1,0.89952046,0.46493992,0.41822296,3
"ESS8e02_3",8,"2.3","23.11.2023",3430,"CH",1,1.0097146,0.46493992,0.46945664,2
"ESS8e02_3",8,"2.3","23.11.2023",3432,"CH",1,1.1860121,0.46493992,0.5514244,3
"ESS8e02_3",8,"2.3","23.11.2023",3433,"CH",1,1.0909243,0.46493992,0.50721425,4
"ESS8e02_3",8,"2.3","23.11.2023",3435,"CH",1,1.0909243,0.46493992,0.50721425,2
"ESS8e02_3",8,"2.3","23.11.2023",3439,"CH",1,1.1404665,0.46493992,0.5302484,2
"ESS8e02_3",8,"2.3","23.11.2023",3441,"CH",1,0.8660119,0.46493992,0.4026435,2
"ESS8e02_3",8,"2.3","23.11.2023",3443,"CH",1,1.0013424,0.46493992,0.46556407,3
"ESS8e02_3",8,"2.3","23.11.2023",3444,"CH",1,1.0034146,0.46493992,0.46652752,2
"ESS8e02_3",8,"2.3","23.11.2023",3445,"CH",1,1.0335081,0.46493992,0.48051915,2
"ESS8e02_3",8,"2.3","23.11.2023",3446,"CH",1,0.8725843,0.46493992,0.40569928,2
"ESS8e02_3",8,"2.3","23.11.2023",3454,"CH",1,0.8660119,0.46493992,0.4026435,3
"ESS8e02_3",8,"2.3","23.11.2023",3456,"CH",1,0.8660119,0.46493992,0.4026435,4
"ESS8e02_3",8,"2.3","23.11.2023",3457,"CH",1,0.9721009,0.46493992,0.45196852,2
"ESS8e02_3",8,"2.3","23.11.2023",3460,"CH",1,0.89952046,0.46493992,0.41822296,1
"ESS8e02_3",8,"2.3","23.11.2023",2,"CZ",0.43901506,0.59246236,0.39357105,0.23317604,2
"ESS8e02_3",8,"2.3","23.11.2023",4,"CZ",1.3170452,1.7268794,0.39357105,0.6796497,1
